74 -48.4131 -63.2695 -66.6866 74.3054 -34.7945 115 602 311.352
75 -55.5689 -63.2695 -66.6866 54.3783 -36.0995 167 404 263.22
76 -55.4236 -63.2695 -66.6866 41.9564 -37.5287 157 412 255.52
77 -55.9946 -63.2695 -66.6866 72.548 -36.6518 161 390 2513
78 -59.0029 -63.2695 -66.6866 77.9003 -36.8123 128 592 312.62
79 -64.1335 -64.1335 -66.6866 42.6383 -39.0562 159 360 248.43
80 -64.2209 -64.2209 -66.6866 95.2078 -9.48564 147 539 276.13
81 -57.1602 -64.2209 -66.6866 25.8173 -38.2748 150 417 244.72
82 -64.095 -64.2209 -66.6866 35.7682 -43.5431 120 540 258.752
83 -64.2873 -64.2873 -66.6866 44.6383 -42.9154 130 385 248.353
84 -64.1966 -64.2873 -66.6866 49.2997 -51.627 107 372 204.352
85 -64.3343 -64.3343 -66.6866 23.5467 -50.1805 102 466 227.652
86 -64.283 -64.3343 -66.6866 -1.04293 -52.5732 104 308 181.32
87 -65.3291 -65.3291 -66.6866 -21.7933 -56.5164 89 375 173.92
88 -64.1901 -65.3291 -66.6866 -3.27324 -52.686 93 339 1802
89 -65.7222 -65.7222 -66.6866 26.4302 -48.6396 82 451 200.32
90 -65.4957 -65.7222 -66.6866 -30.8423 -57.836 65 452 161.22
91 -65.7194 -65.7222 -66.6866 28.0773 -57.6288 75 525 165.52
92 -65.4706 -65.7222 -66.6866 -14.0739 -58.5609 89 436 162.72
93 -65.5987 -65.7222 -66.6866 -8.47397 -60.1832 81 279 130.72
94 -65.6148 -65.7222 -66.6866 -37.2961 -62.2778 94 233 138.552
95 -65.7342 -65.7342 -66.6866 -30.0332 -60.6265 82 545 161.13
96 -65.6824 -65.7342 -66.6866 -50.7607 -63.2947 86 249 130.62
97 -65.6371 -65.7342 -66.6866 -36.0899 -60.761 82 246 133.852
98 -65.7121 -65.7342 -66.6866 -53.2848 -63.3387 94 200 121.82
99 -65.6384 -65.7342 -66.6866 -2.08423 -58.967 75 912 154.152
100 -65.6782 -65.7342 -66.6866 -45.6038 -63.5753 77 232 120.62
101 -44.6227 -44.6227 -66.6866 913.633 172.02 48 920 445.83
102 -47.0323 -47.0323 -66.6866 944.113 66.7489 128 845 470.952
103 -55.6563 -55.6563 -66.6866 931.878 25.1004 229 994 527.052
104 -56.1182 -56.1182 -66.6866 1183.52 158.952 87 867 465.82
105 -51.5005 -56.1182 -66.6866 840.8 176.361 109 1230 475.752
106 -47.0775 -56.1182 -66.6866 936.242 51.8977 208 703 435.353
107 -48.454 -56.1182 -66.6866 941.405 112.668 168 896 451.22
108 -46.7969 -56.1182 -66.6866 942.257 106.798 96 930 456.752
109 -54.6359 -56.1182 -66.6866 1049.98 88.2199 96 1470 471.852
110 -49.6857 -56.1182 -66.6866 891.197 100.577 171 1087 476.153
111 -36.9104 -56.1182 -66.6866 1001.17 101.015 138 1262 504.63
112 -42.7795 -56.1182 -66.6866 861.767 157.804 83 950 421.33
113 -49.6879 -56.1182 -66.6866 680.046 151.316 56 918 4264
114 -44.9464 -56.1182 -66.6866 883.883 120.055 78 1607 594.153
115 -45.6655 -56.1182 -66.6866 657.87 28.5783 37 1121 4114
116 -50.7983 -56.1182 -66.6866 690.316 119.702 82 850 418.82
117 -49.7383 -56.1182 -66.6866 547.16 -19.5858 266 990 491.53
118 -48.7706 -56.1182 -66.6866 664.137 31.0377 193 713 394.952
119 -41.3012 -56.1182 -66.6866 750.87 146.205 82 1022 404.52
120 -52.9992 -56.1182 -66.6866 412.282 35.1154 54 1147 395.652
121 -46.1288 -56.1182 -66.6866 445.437 79.3999 62 995 372.43
122 -58.8961 -58.8961 -66.6866 227.987 -32.4566 202 476 322.353
123 -44.2483 -58.8961 -66.6866 345.441 -13.1913 194 549 341.453
124 -53.7946 -58.8961 -66.6866 410.729 -28.2929 166 590 374.552
125 -48.4818 -58.8961 -66.6866 310.974 -30.2524 218 576 3522
126 -55.1085 -58.8961 -66.6866 199.57 -30.1923 190 419 276.32
127 -45.2076 -58.8961 -66.6866 238.132 -23.5911 185 971 336.32
128 -46.5199 -58.8961 -66.6866 273.503 3.56842 213 581 360.33
129 -56.0879 -58.8961 -66.6866 198.926 -28.2258 172 669 310.22
130 -53.4185 -58.8961 -66.6866 148.707 -29.278 165 466 314.152
131 -52.9423 -58.8961 -66.6866 182.35 -27.3643 174 603 304.152
132 -48.6708 -58.8961 -66.6866 211.8 -33.7902 177 638 331.254
133 -59.5559 -59.5559 -66.6866 156.466 -34.4807 133 503 242.14
134 -65.6393 -65.6393 -66.6866 97.0755 -38.4447 104 437 260.353
135 -61.9573 -65.6393 -66.6866 94.6834 -36.4995 183 763 294.34
